epoch,batch,total_loss,box_loss,cls_loss,dfl_loss
41,400,3.961814,1.131186,1.601727,1.228902
41,410,4.434371,1.305677,1.715206,1.413489
41,420,4.174224,1.234692,1.623822,1.315710
41,430,4.604493,1.379999,1.815887,1.408607
41,440,4.410609,1.314151,1.723891,1.372566
41,450,4.512002,1.314520,1.817187,1.380295
41,460,4.448894,1.260305,1.817196,1.371392
41,470,4.476409,1.294489,1.796900,1.385020
41,480,4.402760,1.252136,1.789568,1.361055
41,490,4.360159,1.222241,1.773445,1.364474
41,500,4.021087,1.108281,1.618474,1.294332
41,510,4.351594,1.165560,1.820353,1.365680
41,520,4.582242,1.317926,1.862953,1.401363
41,530,4.440425,1.296885,1.724622,1.418918
41,540,4.603842,1.380229,1.776070,1.447543
41,550,4.247720,1.242689,1.652724,1.352307
41,560,4.312589,1.272503,1.661788,1.378298
41,570,4.236387,1.244332,1.671805,1.320250
41,580,4.454793,1.306508,1.755635,1.392650
41,590,4.340891,1.156534,1.847176,1.337181
41,600,4.144891,1.233397,1.584004,1.327490
41,610,4.466676,1.263347,1.834983,1.368346
41,620,4.255990,1.201069,1.733858,1.321062
41,630,4.469358,1.267726,1.815975,1.385657
41,640,4.324004,1.254709,1.744331,1.324964
41,650,4.351681,1.274185,1.723874,1.353622
41,660,4.571545,1.370318,1.786122,1.415105
41,670,4.309898,1.268741,1.701380,1.339777
41,680,4.564015,1.309922,1.847628,1.406465
41,690,4.473557,1.260675,1.843608,1.369274
41,700,4.410286,1.304082,1.745922,1.360283
41,710,4.302969,1.312351,1.660270,1.330348
41,720,4.586935,1.394807,1.771085,1.421043
41,730,4.506346,1.375308,1.734572,1.396466
41,740,4.284182,1.248318,1.697402,1.338463
41,750,4.448830,1.237644,1.823260,1.387926
41,760,4.617778,1.381864,1.836365,1.399549
41,770,4.333655,1.320227,1.659732,1.353696
41,780,4.436438,1.355845,1.696592,1.384000
41,790,4.326378,1.283295,1.689260,1.353822
41,800,4.468562,1.333057,1.768392,1.367113
41,810,4.602069,1.338606,1.860075,1.403389
41,820,4.467824,1.246755,1.862138,1.358932
41,830,4.329911,1.287629,1.661082,1.381200
41,840,4.337782,1.254685,1.720151,1.362945
41,850,4.154992,1.232810,1.608150,1.314032
41,860,4.619936,1.343799,1.833076,1.443062
41,870,4.240733,1.276938,1.644874,1.318921
41,880,4.289176,1.234562,1.742417,1.312197
41,890,4.535172,1.298824,1.843705,1.392643
41,900,4.418963,1.314863,1.719313,1.384787
41,910,4.433646,1.291251,1.765552,1.376844
41,920,4.314919,1.309355,1.626820,1.378744
41,930,4.420178,1.330476,1.738148,1.351553
41,940,4.481597,1.368482,1.698409,1.414707
41,950,4.325252,1.287210,1.700439,1.337603
41,960,4.232650,1.229292,1.673577,1.329780
41,970,4.257096,1.180003,1.743142,1.333951
41,980,4.548640,1.349453,1.823193,1.375994
41,990,4.428776,1.381675,1.644778,1.402323
41,1000,4.402512,1.332113,1.686142,1.384257
41,1010,4.383987,1.323940,1.669562,1.390486
41,1020,4.445442,1.251826,1.806654,1.386962
41,1030,4.579602,1.351212,1.788740,1.439650
41,1040,4.506208,1.320805,1.783120,1.402283
41,1050,4.444870,1.362301,1.718800,1.363770
41,1060,4.491003,1.315596,1.753721,1.421686
41,1070,4.378846,1.332973,1.662888,1.382985
41,1080,4.344942,1.215403,1.796695,1.332844
41,1090,4.312411,1.246013,1.719701,1.346697
41,1100,4.075033,1.215566,1.540275,1.319192
41,1110,4.319600,1.332419,1.665009,1.322172
41,1120,4.531096,1.283065,1.871250,1.376782
41,1130,4.423779,1.347074,1.671824,1.404881
41,1140,4.612350,1.373204,1.855443,1.383704
41,1150,4.293432,1.230123,1.704368,1.358942
41,1160,4.389648,1.370155,1.691150,1.328343
41,1170,4.296801,1.374840,1.602573,1.319388
41,1180,4.489874,1.420931,1.706899,1.362044
41,1190,4.325942,1.307316,1.674919,1.343707
41,1200,4.449390,1.353926,1.707371,1.388093
41,1210,4.532194,1.307373,1.822597,1.402223
41,1220,4.593781,1.399988,1.822197,1.371595
41,1230,4.159730,1.262053,1.562014,1.335663
41,1240,4.323203,1.303021,1.643867,1.376314
41,1250,4.750720,1.297170,2.013030,1.440520
41,1260,4.693886,1.329597,1.925338,1.438950
41,1270,4.473120,1.335942,1.779708,1.357470
41,1280,4.595485,1.373575,1.821603,1.400307
41,1290,4.300179,1.305312,1.630945,1.363923
41,1300,4.312752,1.277138,1.678330,1.357284
41,1310,4.498240,1.328541,1.814146,1.355552
41,1320,4.499512,1.266846,1.813440,1.419226
41,1330,4.322076,1.265959,1.701447,1.354669
41,1340,4.566683,1.324912,1.829731,1.412040
41,1350,4.352808,1.272650,1.724192,1.355966
41,1360,4.449732,1.291468,1.750632,1.407631
41,1370,4.524401,1.381696,1.744692,1.398012
41,1380,4.469648,1.342619,1.774724,1.352305
41,1390,4.420549,1.340508,1.713891,1.366151
41,1400,4.460781,1.342149,1.725695,1.392937
41,1410,4.163064,1.236816,1.571038,1.355211
41,1420,4.334028,1.249830,1.708082,1.376116
41,1430,4.370772,1.281913,1.719394,1.369465
41,1440,4.014441,1.213104,1.486476,1.314861
41,1450,4.431891,1.287055,1.752180,1.392657
41,1460,4.324283,1.282408,1.691639,1.350236
41,1470,4.609947,1.332039,1.878094,1.399814
41,1480,4.437440,1.368509,1.670366,1.398566
41,1490,4.470792,1.312724,1.745628,1.412440
41,1500,4.349260,1.267817,1.766015,1.315429
41,1510,4.305268,1.283154,1.679447,1.342667
41,1520,4.436098,1.269944,1.777443,1.388710
41,1530,4.416083,1.316596,1.748356,1.351131
41,1540,4.380930,1.244630,1.781200,1.355100
41,1550,4.490970,1.365288,1.760585,1.365098
41,1560,4.438645,1.314245,1.765101,1.359300
42,0,4.472002,1.353719,1.700686,1.417597
42,10,4.593276,1.363258,1.816319,1.413700
42,20,4.404677,1.277388,1.735791,1.391497
42,30,4.472815,1.356720,1.736361,1.379735
42,40,4.483041,1.272224,1.817798,1.393018
42,50,4.391936,1.231713,1.807923,1.352300
42,60,4.352795,1.289603,1.690800,1.372392
42,70,4.632886,1.338179,1.891400,1.403307
42,80,4.602232,1.307197,1.908982,1.386052
42,90,4.462443,1.246933,1.807632,1.407879
42,100,4.349813,1.274368,1.709295,1.366151
42,110,4.736476,1.387264,1.884689,1.464524
42,120,4.562915,1.366432,1.789857,1.406626
42,130,4.358162,1.358130,1.671638,1.328395
42,140,4.484727,1.310328,1.737378,1.437021
42,150,4.281068,1.259123,1.686998,1.334947
42,160,4.241172,1.248308,1.653486,1.339378
42,170,4.839449,1.461501,1.881305,1.496644
42,180,4.616685,1.329343,1.929725,1.357617
42,190,4.448794,1.366714,1.700124,1.381957
42,200,4.600043,1.330863,1.817797,1.451383
42,210,4.444479,1.342626,1.740610,1.361243
42,220,4.529509,1.332484,1.755648,1.441376
42,230,4.439972,1.263106,1.830395,1.346472
42,240,4.232812,1.200438,1.712822,1.319552
42,250,4.378139,1.270222,1.724826,1.383092
42,260,4.323085,1.280795,1.699917,1.342373
42,270,4.363797,1.249751,1.737331,1.376715
42,280,4.362480,1.297721,1.725308,1.339451
42,290,4.323578,1.321708,1.605559,1.396312
42,300,4.596231,1.374629,1.796112,1.425491
42,310,4.473894,1.244400,1.846337,1.383157
42,320,4.841961,1.412499,1.961094,1.468368
42,330,4.292505,1.295278,1.646705,1.350522
42,340,4.480278,1.327462,1.776762,1.376054
42,350,4.645632,1.294794,1.946290,1.404548
42,360,4.282063,1.214093,1.745856,1.322114
42,370,4.098163,1.208214,1.585336,1.304613
42,380,4.617511,1.366681,1.840006,1.410824
42,390,4.719637,1.312605,1.962291,1.444741
42,400,4.313808,1.292471,1.647434,1.373903
42,410,4.362370,1.343394,1.650225,1.368750
42,420,4.388035,1.291434,1.735313,1.361288
42,430,4.491580,1.398364,1.701955,1.391261
42,440,4.356906,1.306646,1.719602,1.330658
42,450,4.358374,1.295611,1.660250,1.402513
42,460,4.256329,1.201189,1.702444,1.352695
42,470,4.496399,1.347819,1.765226,1.383355
42,480,4.427986,1.329698,1.718949,1.379339
42,490,4.183818,1.286183,1.551287,1.346348
42,500,4.342632,1.314784,1.651986,1.375862
42,510,4.559333,1.278383,1.844411,1.436539
42,520,4.367038,1.270214,1.723345,1.373479
42,530,4.209159,1.307186,1.533100,1.368873
42,540,4.620026,1.377477,1.835802,1.406747
42,550,4.406269,1.309580,1.726663,1.370026
42,560,4.176231,1.197772,1.635306,1.343153
42,570,4.074829,1.285390,1.486297,1.303142
42,580,4.649376,1.361000,1.859869,1.428507
42,590,4.403327,1.308277,1.743530,1.351520
42,600,4.371643,1.223137,1.779035,1.369470
42,610,4.663917,1.302112,1.928286,1.433519
42,620,4.278775,1.239431,1.714792,1.324552
42,630,4.461738,1.305838,1.770802,1.385098
42,640,4.141519,1.270158,1.552215,1.319146
42,650,4.167416,1.266776,1.557915,1.342725
42,660,4.370901,1.239197,1.803066,1.328637
42,670,4.318064,1.317841,1.648389,1.351833
42,680,4.504537,1.342452,1.734967,1.427117
42,690,4.334324,1.255444,1.719533,1.359347
42,700,4.437047,1.328586,1.717008,1.391454
42,710,4.468475,1.354807,1.734524,1.379144
42,720,4.305957,1.300451,1.676636,1.328870
42,730,4.350623,1.315500,1.668551,1.366572
42,740,4.318741,1.311399,1.667037,1.340305
42,750,4.487473,1.396013,1.684790,1.406671
42,760,4.367245,1.352908,1.685537,1.328800
42,770,4.411574,1.341769,1.724524,1.345281
42,780,4.658168,1.430444,1.806468,1.421256
42,790,4.450408,1.299451,1.767168,1.383788
42,800,4.519127,1.314471,1.800550,1.404106
42,810,4.390283,1.346579,1.663645,1.380060
42,820,4.428938,1.280972,1.776821,1.371145
42,830,4.238842,1.195619,1.688989,1.354234
42,840,4.410003,1.291380,1.752942,1.365680
42,850,4.391999,1.330242,1.685919,1.375838
42,860,4.458529,1.302333,1.756389,1.399806
42,870,4.290535,1.308276,1.613074,1.369186
42,880,4.275679,1.269513,1.656424,1.349742
42,890,4.347922,1.311472,1.689822,1.346628
42,900,4.228305,1.249348,1.647412,1.331544
42,910,4.304270,1.280055,1.669576,1.354639
42,920,4.434250,1.282256,1.746771,1.405223
42,930,4.362543,1.267730,1.693041,1.401771
42,940,4.331923,1.303575,1.629995,1.398354
42,950,4.229427,1.265206,1.616655,1.347566
42,960,4.289089,1.233783,1.680046,1.375260
42,970,4.324766,1.316862,1.622495,1.385409
42,980,4.239257,1.200021,1.683349,1.355887
42,990,4.159178,1.219468,1.637218,1.302492
42,1000,4.636584,1.391415,1.805234,1.439935
42,1010,4.230104,1.285320,1.614685,1.330100
42,1020,4.290232,1.317198,1.642480,1.330554
42,1030,4.476077,1.328158,1.753919,1.394000
42,1040,4.322353,1.282569,1.698902,1.340883
42,1050,4.512365,1.342593,1.764439,1.405334
42,1060,4.605222,1.388105,1.808157,1.408960
42,1070,4.209378,1.226182,1.672897,1.310299
42,1080,4.628833,1.300397,1.891633,1.436803
42,1090,4.401402,1.286993,1.725147,1.389263
42,1100,4.356286,1.290916,1.726712,1.338658
42,1110,4.477166,1.348784,1.720266,1.408116
42,1120,4.563770,1.371316,1.802526,1.389929
42,1130,4.564050,1.354641,1.812347,1.397062
42,1140,4.278749,1.273215,1.647402,1.358132
42,1150,4.453373,1.322314,1.768539,1.362521
42,1160,4.516241,1.374590,1.738674,1.402977
42,1170,4.412130,1.320492,1.703500,1.388138
42,1180,4.452390,1.360529,1.729500,1.362362
42,1190,4.325635,1.275776,1.704329,1.345531
42,1200,4.164211,1.203738,1.618160,1.342313
42,1210,4.299716,1.203363,1.769398,1.326955
42,1220,4.407607,1.305626,1.722148,1.379833
42,1230,4.490873,1.324722,1.818447,1.347704
42,1240,4.523306,1.307305,1.840075,1.375926
42,1250,4.626072,1.354998,1.831779,1.439295
42,1260,4.118340,1.184605,1.628957,1.304778
42,1270,4.247420,1.266998,1.624894,1.355529
42,1280,4.286419,1.293824,1.614873,1.377723
42,1290,4.486878,1.255255,1.794916,1.436707
42,1300,4.232125,1.277970,1.618068,1.336088
42,1310,4.304711,1.299304,1.661139,1.344268
42,1320,4.658470,1.352444,1.882663,1.423362
42,1330,4.347850,1.303562,1.693766,1.350522
42,1340,4.452272,1.300206,1.798266,1.353800
42,1350,4.461541,1.316409,1.754444,1.390687
42,1360,4.233939,1.228830,1.692462,1.312648
42,1370,4.567609,1.295639,1.862457,1.409514
42,1380,4.342461,1.314580,1.671119,1.356762
42,1390,4.376770,1.263464,1.746234,1.367072
42,1400,4.532100,1.337391,1.810026,1.384684
42,1410,4.347434,1.228501,1.744927,1.374006
42,1420,4.261268,1.311138,1.612712,1.337419
42,1430,4.268238,1.289940,1.638486,1.339812
42,1440,4.527402,1.344907,1.742581,1.439914
42,1450,4.741563,1.407123,1.915337,1.419103
42,1460,4.438854,1.297045,1.760841,1.380968
42,1470,4.340376,1.282205,1.683157,1.375014
42,1480,4.228973,1.257368,1.610551,1.361054
42,1490,4.523720,1.315610,1.845537,1.362572
42,1500,4.388452,1.274785,1.715313,1.398354
42,1510,4.635766,1.346431,1.869055,1.420279
42,1520,4.301925,1.314757,1.640597,1.346571
42,1530,4.304668,1.271047,1.654038,1.379583
42,1540,4.438395,1.351199,1.719205,1.367990
42,1550,4.171909,1.208900,1.645008,1.318001
42,1560,4.458677,1.298901,1.781523,1.378254
43,0,4.296822,1.215416,1.730674,1.350732
43,10,4.521518,1.256812,1.880240,1.384466
43,20,4.260260,1.266095,1.652855,1.341310
43,30,4.424625,1.250694,1.777753,1.396179
43,40,4.287055,1.220947,1.708728,1.357381
43,50,4.422830,1.285179,1.764709,1.372942
43,60,4.392717,1.253187,1.781753,1.357777
43,70,4.608033,1.368890,1.862107,1.377036
43,80,4.269790,1.276903,1.622110,1.370778
43,90,4.382344,1.280416,1.755709,1.346219
43,100,4.253945,1.306913,1.671778,1.275254
43,110,4.436772,1.298888,1.729816,1.408068
43,120,4.625562,1.406927,1.788499,1.430135
43,130,4.530876,1.359559,1.781518,1.389800
43,140,4.431137,1.291566,1.730558,1.409012
43,150,4.357240,1.263708,1.743644,1.349888
43,160,4.654429,1.376698,1.844743,1.432989
43,170,4.337914,1.387492,1.578581,1.371841
43,180,4.561631,1.366522,1.786075,1.409035
43,190,4.228582,1.269263,1.603126,1.356193
43,200,4.611625,1.246157,1.980491,1.384977
43,210,4.274108,1.238464,1.688202,1.347441
43,220,4.362672,1.289018,1.710228,1.363426
43,230,4.135202,1.230435,1.568172,1.336594
43,240,4.386589,1.250821,1.785165,1.350603
43,250,4.429814,1.229098,1.827217,1.373498
43,260,4.718304,1.419542,1.857085,1.441677
43,270,4.498897,1.296788,1.851110,1.350998
43,280,4.379185,1.266172,1.757255,1.355758
43,290,4.365228,1.368175,1.614912,1.382141
43,300,4.296194,1.259087,1.697350,1.339757
43,310,4.285879,1.275832,1.681937,1.328111
43,320,4.312624,1.257953,1.719217,1.335454
43,330,4.485234,1.259452,1.839166,1.386616
43,340,4.300686,1.295614,1.643294,1.361778
43,350,4.379244,1.257084,1.756131,1.366030
43,360,4.199759,1.167658,1.720767,1.311335
43,370,4.291553,1.313055,1.630986,1.347512
43,380,4.356546,1.234768,1.770988,1.350790
43,390,4.714151,1.501426,1.756934,1.455791
43,400,4.193355,1.265940,1.565512,1.361903
43,410,4.490849,1.313037,1.775902,1.401910
43,420,4.439458,1.237867,1.857073,1.344518
43,430,4.560388,1.327600,1.797448,1.435341
43,440,4.557175,1.426495,1.720498,1.410182
43,450,4.006605,1.174978,1.556749,1.274878
43,460,4.532513,1.373739,1.772870,1.385904
43,470,4.439971,1.240229,1.805783,1.393958
43,480,4.409282,1.266220,1.751010,1.392051
43,490,4.409601,1.270605,1.785922,1.353074
43,500,4.622040,1.401131,1.836156,1.384754
43,510,4.153930,1.211944,1.611308,1.330677
43,520,4.325675,1.267458,1.659172,1.399045
43,530,4.320257,1.291687,1.657323,1.371247
43,540,4.201272,1.218447,1.681120,1.301705
43,550,4.442794,1.330305,1.700394,1.412096
43,560,4.467766,1.237564,1.901147,1.329055
43,570,4.576164,1.377668,1.717457,1.481039
43,580,4.258989,1.246247,1.629720,1.383022
43,590,4.365146,1.348835,1.651362,1.364949
43,600,4.248921,1.288823,1.578056,1.382042
43,610,4.313134,1.282198,1.681238,1.349697
43,620,4.461027,1.264673,1.815001,1.381352
43,630,4.354775,1.245754,1.728662,1.380359
43,640,4.434963,1.267599,1.727661,1.439703
43,650,4.095988,1.224595,1.601354,1.270039
43,660,4.452406,1.372869,1.675382,1.404155
43,670,4.178224,1.284738,1.522672,1.370813
43,680,4.358502,1.258828,1.750678,1.348996
43,690,4.231340,1.270314,1.611928,1.349097
43,700,4.444002,1.302061,1.781071,1.360870
43,710,4.419128,1.301832,1.762915,1.354382
43,720,4.573531,1.312571,1.820939,1.440021
43,730,4.048905,1.206359,1.552362,1.290184
43,740,4.301251,1.245241,1.730464,1.325546
43,750,4.232427,1.273853,1.624411,1.334163
43,760,4.274185,1.318384,1.604774,1.351027
43,770,4.596169,1.338225,1.824613,1.433332
43,780,4.534404,1.321897,1.826281,1.386225
43,790,4.468899,1.407257,1.645564,1.416079
43,800,4.454051,1.305703,1.718236,1.430112
43,810,4.202464,1.269189,1.620731,1.312544
43,820,4.293760,1.231145,1.732976,1.329639
43,830,4.633540,1.367028,1.842482,1.424030
43,840,4.212818,1.280621,1.564960,1.367236
43,850,4.337834,1.289819,1.665381,1.382634
43,860,4.451890,1.317585,1.757009,1.377296
43,870,4.525112,1.326817,1.795288,1.403007
43,880,4.129103,1.237502,1.602005,1.289596
43,890,4.341111,1.218915,1.711144,1.411051
43,900,4.224084,1.166345,1.691730,1.366009
43,910,4.624011,1.387820,1.805488,1.430704
43,920,4.263957,1.272073,1.633097,1.358788
43,930,4.629239,1.432039,1.735279,1.461921
43,940,4.623102,1.404340,1.818066,1.400695
43,950,4.231730,1.306145,1.587047,1.338538
43,960,4.374511,1.265704,1.696152,1.412655
43,970,4.378564,1.136708,1.896243,1.345613
43,980,4.404145,1.324785,1.733421,1.345939
43,990,4.430057,1.310430,1.766770,1.352857
43,1000,4.292558,1.234926,1.694477,1.363155
43,1010,4.686485,1.447881,1.786085,1.452519
43,1020,4.435664,1.305003,1.725474,1.405186
43,1030,4.476727,1.296168,1.786433,1.394127
43,1040,4.384377,1.304535,1.686835,1.393007
43,1050,4.487327,1.304937,1.738534,1.443856
43,1060,4.410467,1.307426,1.720365,1.382676
43,1070,4.473650,1.261484,1.845281,1.366886
43,1080,4.186383,1.253557,1.547437,1.385389
43,1090,4.355365,1.240866,1.800864,1.313635
43,1100,4.362457,1.358805,1.635868,1.367785
43,1110,4.433887,1.254403,1.838345,1.341140
43,1120,4.519992,1.289451,1.799494,1.431047
43,1130,4.489873,1.302044,1.836996,1.350833
43,1140,4.239163,1.246788,1.656468,1.335907
43,1150,4.048459,1.224381,1.521112,1.302966
43,1160,4.257188,1.374963,1.517816,1.364408
43,1170,4.261669,1.295358,1.617106,1.349204
43,1180,4.135270,1.169612,1.634922,1.330736
43,1190,4.286824,1.249046,1.674214,1.363564
43,1200,4.448975,1.392252,1.635042,1.421680
43,1210,4.730843,1.320460,2.023734,1.386649
43,1220,4.641013,1.348898,1.917801,1.374314
43,1230,4.371764,1.382673,1.600759,1.388332
43,1240,4.203086,1.305568,1.578775,1.318743
43,1250,4.284309,1.284273,1.667169,1.332867
43,1260,4.486167,1.298737,1.778085,1.409346
43,1270,4.468975,1.320099,1.782400,1.366476
43,1280,4.132776,1.230208,1.595330,1.307237
43,1290,4.255416,1.309582,1.598269,1.347565
43,1300,4.690403,1.355768,1.907334,1.427301
43,1310,4.514166,1.383043,1.724925,1.406198
43,1320,4.313694,1.247799,1.663802,1.402092
43,1330,4.470130,1.298993,1.822993,1.348144
43,1340,4.332819,1.270651,1.695096,1.367072
43,1350,4.522281,1.383941,1.743800,1.394540
43,1360,4.383984,1.287007,1.742034,1.354943
43,1370,4.658071,1.322853,1.892417,1.442800
43,1380,4.601161,1.380517,1.802846,1.417798
43,1390,4.622537,1.401686,1.804937,1.415913
43,1400,4.586027,1.337935,1.826388,1.421703
43,1410,4.218336,1.216996,1.647879,1.353462
43,1420,4.483981,1.351301,1.729421,1.403258
43,1430,4.588337,1.348205,1.883057,1.357076
43,1440,4.320615,1.244577,1.709149,1.366889
43,1450,4.538972,1.366039,1.758650,1.414283
43,1460,4.418393,1.289667,1.777611,1.351115
43,1470,4.216769,1.279872,1.627576,1.309321
43,1480,4.297108,1.261143,1.701766,1.334199
43,1490,4.319988,1.272062,1.682353,1.365572
43,1500,4.523741,1.308752,1.816242,1.398746
43,1510,4.532317,1.381996,1.767437,1.382884
43,1520,4.234941,1.244890,1.676646,1.313405
43,1530,4.372630,1.342032,1.658396,1.372202
43,1540,4.300866,1.270112,1.686337,1.344418
43,1550,4.348236,1.322119,1.703087,1.323029
43,1560,4.552774,1.202077,1.943832,1.406866
44,0,4.491934,1.336316,1.759365,1.396254
44,10,4.611939,1.309674,1.892529,1.409737
44,20,4.334738,1.229572,1.785940,1.319226
44,30,4.445098,1.356123,1.722644,1.366331
44,40,4.230935,1.316070,1.568292,1.346573
44,50,4.413298,1.248727,1.782473,1.382097
44,60,4.353496,1.263149,1.744048,1.346300
44,70,4.286537,1.269808,1.649445,1.367284
44,80,4.355339,1.326845,1.662015,1.366479
44,90,4.403170,1.272915,1.778873,1.351381
44,100,4.392354,1.324661,1.703016,1.364676
44,110,4.707815,1.305818,1.948531,1.453465
44,120,4.339634,1.288823,1.693719,1.357093
44,130,4.248314,1.208361,1.685306,1.354647
44,140,4.359359,1.297446,1.697244,1.364669
44,150,4.285081,1.264885,1.655682,1.364515
44,160,4.358520,1.311329,1.705143,1.342048
44,170,4.664902,1.341734,1.904296,1.418872
44,180,4.496676,1.294151,1.799388,1.403137
44,190,4.348099,1.353169,1.592862,1.402067
44,200,4.372296,1.314013,1.688347,1.369937
44,210,4.155698,1.221041,1.571285,1.363372
44,220,4.382789,1.328482,1.718278,1.336030
44,230,4.413720,1.343289,1.740828,1.329603
44,240,4.426336,1.336577,1.712204,1.377555
44,250,4.289894,1.256265,1.686718,1.346911
44,260,4.498960,1.415009,1.688141,1.395810
44,270,4.572288,1.305319,1.841045,1.425923
44,280,4.652752,1.427753,1.804181,1.420818
44,290,4.589273,1.351441,1.830089,1.407743
44,300,4.285217,1.254916,1.645793,1.384507
44,310,4.150318,1.251243,1.581421,1.317654
44,320,4.308277,1.276192,1.688727,1.343358
44,330,4.552307,1.365910,1.792703,1.393695
44,340,4.172299,1.195130,1.668182,1.308987
44,350,4.369560,1.297937,1.668263,1.403360
44,360,4.206038,1.259990,1.554223,1.391825
44,370,4.361757,1.224651,1.781637,1.355468
44,380,4.185407,1.232804,1.633854,1.318748
44,390,4.260711,1.220197,1.701654,1.338861
44,400,4.087923,1.138517,1.614123,1.335283
44,410,4.353235,1.254613,1.759134,1.339489
44,420,4.017767,1.188514,1.509097,1.320156
44,430,4.437425,1.299930,1.716679,1.420817
44,440,4.477337,1.306570,1.808783,1.361984
44,450,4.428095,1.265821,1.794163,1.368110
44,460,4.447005,1.313743,1.747303,1.385960
44,470,4.395382,1.276886,1.733821,1.384675
44,480,4.376499,1.357194,1.641559,1.377745
44,490,3.929132,1.192728,1.466361,1.270043
44,500,4.383594,1.326215,1.688291,1.369088
44,510,4.643512,1.348402,1.883820,1.411289
44,520,4.476640,1.330706,1.745796,1.400139
44,530,4.463430,1.418342,1.640246,1.404842
44,540,4.460703,1.358860,1.694323,1.407521
44,550,4.351532,1.263423,1.739505,1.348604
44,560,4.205894,1.260122,1.582687,1.363084
44,570,4.325466,1.285451,1.689351,1.350664
44,580,4.182221,1.181389,1.672124,1.328709
44,590,4.259085,1.262830,1.646643,1.349612
44,600,4.521653,1.323765,1.861114,1.336774
44,610,4.361314,1.267129,1.764767,1.329417
44,620,4.292960,1.255062,1.681535,1.356364
44,630,4.396872,1.318075,1.684894,1.393903
44,640,4.306459,1.322425,1.618401,1.365634
44,650,4.238828,1.183073,1.743862,1.311892
44,660,4.505889,1.416824,1.713083,1.375983
44,670,4.167494,1.151928,1.679088,1.336478
44,680,4.683106,1.373005,1.910533,1.399568
44,690,3.996514,1.180205,1.528434,1.287876
44,700,4.527364,1.349046,1.774929,1.403389
44,710,4.291081,1.227497,1.718195,1.345390
44,720,4.247715,1.188118,1.728410,1.331187
44,730,4.323438,1.371512,1.569239,1.382686
44,740,4.405664,1.269809,1.759670,1.376185
44,750,4.203712,1.272437,1.584483,1.346793
44,760,4.371598,1.333983,1.672705,1.364910
44,770,4.304393,1.228865,1.731205,1.344323
44,780,4.460724,1.290602,1.779358,1.390764
44,790,4.332131,1.309476,1.659628,1.363028
44,800,4.572284,1.330759,1.846084,1.395440
44,810,4.308527,1.330149,1.641625,1.336752
44,820,4.191303,1.291574,1.525991,1.373738
44,830,4.722785,1.388860,1.897358,1.436567
44,840,4.340643,1.253038,1.756991,1.330615
44,850,4.187702,1.225063,1.617515,1.345124
44,860,4.312427,1.310200,1.615029,1.387197
44,870,4.385542,1.307373,1.692395,1.385774
44,880,4.317848,1.267317,1.695837,1.354694
44,890,4.192993,1.201006,1.649339,1.342647
44,900,4.385683,1.226976,1.787068,1.371638
44,910,4.044439,1.178084,1.623903,1.242453
44,920,4.515872,1.293472,1.825429,1.396970
44,930,4.380431,1.340272,1.666440,1.373718
44,940,4.517925,1.304920,1.832195,1.380811
44,950,4.240261,1.185967,1.750733,1.303561
44,960,4.617897,1.336811,1.853838,1.427249
44,970,4.642357,1.319185,1.905279,1.417893
44,980,4.461805,1.282332,1.779447,1.400026
44,990,4.354011,1.333434,1.699659,1.320918
44,1000,4.252105,1.319947,1.593730,1.338427
44,1010,4.607361,1.394332,1.739394,1.473635
44,1020,4.450040,1.341902,1.678026,1.430111
44,1030,4.215481,1.281826,1.650298,1.283357
44,1040,4.659421,1.421910,1.849804,1.387707
44,1050,4.273410,1.307498,1.607924,1.357988
44,1060,4.145536,1.271646,1.546705,1.327185
44,1070,4.387303,1.325217,1.700123,1.361964
44,1080,4.581170,1.306512,1.839183,1.435475
44,1090,4.238157,1.205670,1.663123,1.369364
44,1100,4.124790,1.277486,1.513315,1.333989
44,1110,4.405272,1.277088,1.752173,1.376011
44,1120,4.154683,1.217193,1.627538,1.309952
44,1130,4.580554,1.400212,1.754817,1.425525
44,1140,4.009510,1.162025,1.541497,1.305987
44,1150,4.313754,1.295608,1.623088,1.395058
44,1160,4.293365,1.319817,1.599480,1.374069
44,1170,4.600398,1.330154,1.844282,1.425961
44,1180,4.452284,1.359926,1.748879,1.343479
44,1190,4.295920,1.293456,1.616726,1.385738
44,1200,4.568230,1.293399,1.879809,1.395022
44,1210,4.496173,1.248508,1.858028,1.389637
44,1220,4.525417,1.324804,1.806907,1.393706
44,0,4.470375,1.312141,1.742975,1.415259
44,10,4.297115,1.262327,1.722513,1.312275
44,20,4.287677,1.236889,1.699673,1.351115
44,30,4.604249,1.356069,1.823289,1.424891
44,40,4.358385,1.203760,1.766039,1.388585
44,50,4.414245,1.296870,1.707107,1.410268
44,60,4.555418,1.272174,1.906132,1.377112
44,70,4.169588,1.192644,1.667018,1.309926
44,80,4.296148,1.281967,1.679411,1.334770
44,90,4.474520,1.246663,1.856000,1.371856
44,100,4.438251,1.278054,1.810914,1.349283
44,110,4.494170,1.334044,1.801625,1.358501
44,120,4.213396,1.273642,1.598702,1.341052
44,130,4.175220,1.206189,1.637909,1.331121
44,140,4.423098,1.286571,1.762202,1.374325
44,150,4.525627,1.367681,1.738732,1.419214
44,160,4.311647,1.276642,1.743507,1.291499
44,170,4.422140,1.336431,1.674118,1.411591
44,180,4.252899,1.245441,1.675478,1.331979
44,190,4.346968,1.311026,1.681453,1.354488
